2-Dec-15,359.19
3-Dec-15,361.05
4-Dec-15,363.18
5-Dec-15,388.95
6-Dec-15,388.78
7-Dec-15,395.54
8-Dec-15,415.56
9-Dec-15,417.56
10-Dec-15,415.48
11-Dec-15,451.94
12-Dec-15,435
13-Dec-15,433.75
14-Dec-15,444.18
15-Dec-15,465.32
16-Dec-15,454.93
17-Dec-15,456.08
18-Dec-15,463.62
19-Dec-15,462.32
20-Dec-15,442.69
21-Dec-15,438.64
22-Dec-15,436.57
23-Dec-15,442.4
24-Dec-15,454.99
25-Dec-15,455.65
26-Dec-15,417.27
27-Dec-15,422.82
28-Dec-15,422.28
29-Dec-15,432.98
30-Dec-15,426.62
31-Dec-15,430.57
1-Jan-16,434.33
2-Jan-16,433.44
3-Jan-16,430.01
4-Jan-16,433.09
5-Jan-16,431.96
6-Jan-16,429.11
7-Jan-16,458.05
8-Jan-16,453.23
9-Jan-16,447.61
10-Jan-16,447.99
11-Jan-16,448.43
12-Jan-16,435.69
13-Jan-16,432.37
14-Jan-16,430.31
15-Jan-16,364.33
16-Jan-16,387.54
17-Jan-16,382.3
18-Jan-16,387.17
19-Jan-16,380.15
20-Jan-16,420.23
21-Jan-16,410.26
22-Jan-16,382.49
23-Jan-16,387.49
24-Jan-16,402.97
25-Jan-16,391.73
26-Jan-16,392.15
27-Jan-16,394.97
28-Jan-16,380.29
29-Jan-16,379.47
30-Jan-16,378.25
31-Jan-16,368.77
1-Feb-16,373.06
2-Feb-16,374.45
3-Feb-16,369.95
4-Feb-16,389.59
5-Feb-16,386.55
6-Feb-16,376.52
7-Feb-16,376.62
8-Feb-16,373.45
9-Feb-16,376.03
10-Feb-16,381.65
11-Feb-16,379.65
12-Feb-16,384.26
13-Feb-16,391.86
14-Feb-16,407.23
15-Feb-16,400.19
16-Feb-16,407.49
17-Feb-16,416.32
18-Feb-16,422.37
19-Feb-16,420.79
20-Feb-16,437.16
21-Feb-16,438.8
22-Feb-16,437.75
23-Feb-16,420.74
24-Feb-16,424.95
25-Feb-16,424.54
26-Feb-16,432.15
27-Feb-16,432.52
28-Feb-16,433.5
29-Feb-16,437.7
1-Mar-16,435.12
2-Mar-16,423.99
3-Mar-16,421.65
4-Mar-16,410.94
5-Mar-16,400.57
6-Mar-16,407.71
7-Mar-16,414.32
8-Mar-16,413.97
9-Mar-16,414.86
10-Mar-16,417.13
11-Mar-16,421.69
12-Mar-16,411.62
13-Mar-16,414.06
14-Mar-16,416.44
15-Mar-16,416.83
16-Mar-16,417.01
17-Mar-16,420.62
18-Mar-16,409.55
19-Mar-16,410.44
20-Mar-16,413.75
21-Mar-16,413.31
22-Mar-16,418.09
23-Mar-16,418.04
24-Mar-16,416.39
